TEL,2014-09-25,5,2014-09-18, 10000.000000,10586.62562
MS,2014-09-25,5,2014-09-18, 10000.000000,10558.1531268
WAT,2014-09-25,5,2014-09-18, 10000.000000,10201.7780442
IVZ,2014-09-25,5,2014-09-18, 10000.000000,10403.5308953
CAH,2014-09-25,5,2014-09-18, 10000.000000,9902.83613445
DOW,2014-09-25,5,2014-09-18, 10000.000000,10086.5800866
CBG,2014-09-25,5,2014-09-18, 10000.000000,10185.0605653
CBS,2014-09-25,5,2014-09-18, 10000.000000,10494.0564636
TSS,2014-09-25,5,2014-09-18, 10000.000000,10251.8566355
BBBY,2014-09-25,5,2014-09-18, 10000.000000,9683.71670702
FDX,2014-09-25,5,2014-09-18, 10000.000000,10112.6240774
BK,2014-09-25,5,2014-09-18, 10000.000000,10413.9715395
EA,2014-09-25,5,2014-09-18, 10000.000000,10399.2183138
BA,2014-09-25,5,2014-09-18, 10000.000000,10113.2609722
THC,2014-09-25,5,2014-09-18, 10000.000000,10140.6856404
FOSL,2014-09-25,5,2014-09-18, 10000.000000,10260.2540079
DFS,2014-09-25,5,2014-09-18, 10000.000000,10304.7918303
NVDA,2014-09-25,5,2014-09-18, 10000.000000,10502.4311183
FTR,2014-09-25,5,2014-09-18, 10000.000000,10139.5348837
ED,2014-09-25,5,2014-09-18, 10000.000000,10085.4853072
EMR,2014-09-25,5,2014-09-18, 10000.000000,10373.3376062
TMO,2014-09-25,5,2014-09-18, 10000.000000,10259.5255806
KO,2014-09-25,5,2014-09-18, 10000.000000,10002.3934897
F,2014-09-25,5,2014-09-18, 10000.000000,10234.5679012
ABC,2014-09-25,5,2014-09-18, 10000.000000,9953.54239257
ISRG,2014-09-25,5,2014-09-18, 10000.000000,10393.4082266
SE,2014-09-25,5,2014-09-18, 10000.000000,10381.443299
EXPD,2014-09-25,5,2014-09-18, 10000.000000,10405.4054054
TMK,2014-09-25,5,2014-09-18, 10000.000000,10239.6804261
CRM,2014-09-25,5,2014-09-18, 10000.000000,10311.1587983
NUE,2014-09-25,5,2014-09-18, 10000.000000,10514.0271493
ETR,2014-09-25,5,2014-09-18, 10000.000000,9978.94736842
WDC,2014-09-25,5,2014-09-18, 10000.000000,10352.4274873
AEE,2014-09-25,5,2014-09-18, 10000.000000,10073.7424282
COF,2014-09-25,5,2014-09-18, 10000.000000,10328.3545241
CVS,2014-09-25,5,2014-09-18, 10000.000000,10167.8356713
CPB,2014-09-25,5,2014-09-18, 10000.000000,10240.6795658
NDAQ,2014-09-25,5,2014-09-18, 10000.000000,10409.5238095
ETN,2014-09-25,5,2014-09-18, 10000.000000,10327.3855702
MPC,2014-09-25,5,2014-09-18, 10000.000000,10361.8889416
AMZN,2014-09-25,5,2014-09-18, 10000.000000,10095.3623459
TDC,2014-09-25,5,2014-09-18, 10000.000000,10706.4176245
CVX,2014-09-25,5,2014-09-18, 10000.000000,10286.708651
D,2014-09-25,5,2014-09-18, 10000.000000,10131.5984031
ADBE,2014-09-25,5,2014-09-18, 10000.000000,10029.5377345
TSN,2014-09-25,5,2014-09-18, 10000.000000,10264.6903123
NTAP,2014-09-25,5,2014-09-18, 10000.000000,10291.6765473
HAS,2014-09-25,5,2014-09-18, 10000.000000,9864.59286368
WY,2014-09-25,5,2014-09-18, 10000.000000,10209.6370463
PVH,2014-09-25,5,2014-09-18, 10000.000000,10393.1344503
OKE,2014-09-25,5,2014-09-18, 10000.000000,10441.8037782
L,2014-09-25,5,2014-09-18, 10000.000000,10294.3287868
FIS,2014-09-25,5,2014-09-18, 10000.000000,10074.2968335
INTC,2014-09-25,5,2014-09-18, 10000.000000,10301.6988869
AXP,2014-09-25,5,2014-09-18, 10000.000000,10384.9700323
BIIB,2014-09-25,5,2014-09-18, 10000.000000,9897.72045591
AON,2014-09-25,5,2014-09-18, 10000.000000,10185.3997683
HIG,2014-09-25,5,2014-09-18, 10000.000000,10191.4778857
MNST,2014-09-25,5,2014-09-18, 10000.000000,10101.6419077
STZ,2014-09-25,5,2014-09-18, 10000.000000,10117.5656985
CHK,2014-09-25,5,2014-09-18, 10000.000000,10612.6820908
RRC,2014-09-25,5,2014-09-18, 10000.000000,10677.462487
VAR,2014-09-25,5,2014-09-18, 10000.000000,10227.4694029
CCI,2014-09-25,5,2014-09-18, 10000.000000,10155.7948068
OI,2014-09-25,5,2014-09-18, 10000.000000,10449.9814057
ACE,2014-09-25,5,2014-09-18, 10000.000000,10179.1469194
JPM,2014-09-25,5,2014-09-18, 10000.000000,10194.5137157
MAS,2014-09-25,5,2014-09-18, 10000.000000,10377.1967424
SWK,2014-09-25,5,2014-09-18, 10000.000000,10348.7985827
T,2014-09-25,5,2014-09-18, 10000.000000,10022.8050171
MHFI,2014-09-25,5,2014-09-18, 10000.000000,10292.508918
APD,2014-09-25,5,2014-09-18, 10000.000000,10001.5035333
GWW,2014-09-25,5,2014-09-18, 10000.000000,10117.9386719
DOV,2014-09-25,5,2014-09-18, 10000.000000,10586.3394075
SNA,2014-09-25,5,2014-09-18, 10000.000000,10389.6211556
AKAM,2014-09-25,5,2014-09-18, 10000.000000,10813.3086876
BRK.B,2014-09-25,5,2014-09-18, 10000.000000,10305.6386316
SLB,2014-09-25,5,2014-09-18, 10000.000000,10342.5403425
STT,2014-09-25,5,2014-09-18, 10000.000000,10253.1816951
PRGO,2014-09-25,5,2014-09-18, 10000.000000,9726.07282616
MYL,2014-09-25,5,2014-09-18, 10000.000000,10539.7170838
IBM,2014-09-25,5,2014-09-18, 10000.000000,10250.780382
BLL,2014-09-25,5,2014-09-18, 10000.000000,10108.644308
AIG,2014-09-25,5,2014-09-18, 10000.000000,10400.6646972
BHI,2014-09-25,5,2014-09-18, 10000.000000,10367.9951138
AMT,2014-09-25,5,2014-09-18, 10000.000000,10296.3917526
NI,2014-09-25,5,2014-09-18, 10000.000000,10150.0646831
RHT,2014-09-25,5,2014-09-18, 10000.000000,10859.2910849
ROST,2014-09-25,5,2014-09-18, 10000.000000,10112.2544434
XEL,2014-09-25,5,2014-09-18, 10000.000000,10164.1497045
MSI,2014-09-25,5,2014-09-18, 10000.000000,9967.86632391
TGT,2014-09-25,5,2014-09-18, 10000.000000,10166.9847328
BBT,2014-09-25,5,2014-09-18, 10000.000000,10387.2008604
IRM,2014-09-25,5,2014-09-18, 10000.000000,10141.8842225
NBL,2014-09-25,5,2014-09-18, 10000.000000,10291.9075145
KMB,2014-09-25,5,2014-09-18, 10000.000000,9955.2238806
COH,2014-09-25,5,2014-09-18, 10000.000000,10289.415656
RDC,2014-09-25,5,2014-09-18, 10000.000000,10666.1379857
LLL,2014-09-25,5,2014-09-18, 10000.000000,10524.9248155
ROK,2014-09-25,5,2014-09-18, 10000.000000,10558.7945107
IFF,2014-09-25,5,2014-09-18, 10000.000000,10524.9398724
BF.B,2014-09-25,5,2014-09-18, 10000.000000,10284.9855844
IR,2014-09-25,5,2014-09-18, 10000.000000,10597.3568282
WEC,2014-09-25,5,2014-09-18, 10000.000000,10261.1331313
AVY,2014-09-25,5,2014-09-18, 10000.000000,10374.6210481
TRIP,2014-09-25,5,2014-09-18, 10000.000000,10741.3093541
AA,2014-09-25,5,2014-09-18, 10000.000000,10364.6833013
XRAY,2014-09-25,5,2014-09-18, 10000.000000,10290.8770383
PNW,2014-09-25,5,2014-09-18, 10000.000000,10225.4545455
DHR,2014-09-25,5,2014-09-18, 10000.000000,10491.8032787
CLF,2014-09-25,5,2014-09-18, 10000.000000,12998.2517483
COV,2014-09-25,5,2014-09-18, 10000.000000,10360.8189119
QCOM,2014-09-25,5,2014-09-18, 10000.000000,10217.8853095
UNH,2014-09-25,5,2014-09-18, 10000.000000,10168.2524948
R,2014-09-25,5,2014-09-18, 10000.000000,10459.3205186
FTI,2014-09-25,5,2014-09-18, 10000.000000,10184.0942563
MDT,2014-09-25,5,2014-09-18, 10000.000000,10602.3904382
EXPE,2014-09-25,5,2014-09-18, 10000.000000,10145.2527161
CMS,2014-09-25,5,2014-09-18, 10000.000000,9956.02165088
EXC,2014-09-25,5,2014-09-18, 10000.000000,10053.5714286
XLNX,2014-09-25,5,2014-09-18, 10000.000000,10395.0444133
FITB,2014-09-25,5,2014-09-18, 10000.000000,10344.657804
APA,2014-09-25,5,2014-09-18, 10000.000000,10396.5277034
ESV,2014-09-25,5,2014-09-18, 10000.000000,10713.4335481
ABBV,2014-09-25,5,2014-09-18, 10000.000000,10250.0
FMC,2014-09-25,5,2014-09-18, 10000.000000,10455.1700447
NBR,2014-09-25,5,2014-09-18, 10000.000000,10390.2862099
PETM,2014-09-25,5,2014-09-18, 10000.000000,10113.960114
FFIV,2014-09-25,5,2014-09-18, 10000.000000,10662.434216
GM,2014-09-25,5,2014-09-18, 10000.000000,10352.9053848
LH,2014-09-25,5,2014-09-18, 10000.000000,10394.9818681
GT,2014-09-25,5,2014-09-18, 10000.000000,10564.6551724
PG,2014-09-25,5,2014-09-18, 10000.000000,9983.3985533
PH,2014-09-25,5,2014-09-18, 10000.000000,10391.7050691
NWL,2014-09-25,5,2014-09-18, 10000.000000,10084.8449386
STI,2014-09-25,5,2014-09-18, 10000.000000,10453.3611256
MUR,2014-09-25,5,2014-09-18, 10000.000000,10270.5589178
ORCL,2014-09-25,5,2014-09-18, 10000.000000,10719.8142415
UTX,2014-09-25,5,2014-09-18, 10000.000000,10385.6828405
GAS,2014-09-25,5,2014-09-18, 10000.000000,10257.9132474
IGT,2014-09-25,5,2014-09-18, 10000.000000,10029.6912114
HBAN,2014-09-25,5,2014-09-18, 10000.000000,10418.3673469
BEN,2014-09-25,5,2014-09-18, 10000.000000,10407.7134986
NFX,2014-09-25,5,2014-09-18, 10000.000000,10306.4729194
NRG,2014-09-25,5,2014-09-18, 10000.000000,10345.9858918
YHOO,2014-09-25,5,2014-09-18, 10000.000000,10806.1617458
NFLX,2014-09-25,5,2014-09-18, 10000.000000,10349.9515209
SPLS,2014-09-25,5,2014-09-18, 10000.000000,10357.426529
QEP,2014-09-25,5,2014-09-18, 10000.000000,10177.7634131
PX,2014-09-25,5,2014-09-18, 10000.000000,10129.0224651
SYK,2014-09-25,5,2014-09-18, 10000.000000,10349.624523
SCG,2014-09-25,5,2014-09-18, 10000.000000,10127.7890467
PLD,2014-09-25,5,2014-09-18, 10000.000000,10229.6395194
BMS,2014-09-25,5,2014-09-18, 10000.000000,10260.3892688
BDX,2014-09-25,5,2014-09-18, 10000.000000,10108.9918256
GRMN,2014-09-25,5,2014-09-18, 10000.000000,10455.1724138
PNR,2014-09-25,5,2014-09-18, 10000.000000,10134.7507112
SRE,2014-09-25,5,2014-09-18, 10000.000000,10201.4527845
AET,2014-09-25,5,2014-09-18, 10000.000000,10225.4447965
FE,2014-09-25,5,2014-09-18, 10000.000000,10126.9560083
FHN,2014-09-25,5,2014-09-18, 10000.000000,10443.190975
CSX,2014-09-25,5,2014-09-18, 10000.000000,10191.9446193
WLP,2014-09-25,5,2014-09-18, 10000.000000,10121.799652
VRSN,2014-09-25,5,2014-09-18, 10000.000000,10090.4322662
BLK,2014-09-25,5,2014-09-18, 10000.000000,10376.0263747
LUK,2014-09-25,5,2014-09-18, 10000.000000,10623.1943871
PEP,2014-09-25,5,2014-09-18, 10000.000000,10075.5368512
DGX,2014-09-25,5,2014-09-18, 10000.000000,10351.2803677
GNW,2014-09-25,5,2014-09-18, 10000.000000,9947.48687172
TRV,2014-09-25,5,2014-09-18, 10000.000000,10115.2614728
MWV,2014-09-25,5,2014-09-18, 10000.000000,10351.2195122
REGN,2014-09-25,5,2014-09-18, 10000.000000,10202.5088598
AVB,2014-09-25,5,2014-09-18, 10000.000000,10234.8517099
URBN,2014-09-25,5,2014-09-18, 10000.000000,10250.533049
EQR,2014-09-25,5,2014-09-18, 10000.000000,10098.6842105
EBAY,2014-09-25,5,2014-09-18, 10000.000000,10105.4650048
SNI,2014-09-25,5,2014-09-18, 10000.000000,10055.2699229
PPG,2014-09-25,5,2014-09-18, 10000.000000,10291.271972
EL,2014-09-25,5,2014-09-18, 10000.000000,10129.7297297
RL,2014-09-25,5,2014-09-18, 10000.000000,10480.2328402
BMY,2014-09-25,5,2014-09-18, 10000.000000,9903.13831848
HON,2014-09-25,5,2014-09-18, 10000.000000,10431.8181818
NOV,2014-09-25,5,2014-09-18, 10000.000000,10341.3319646
JDSU,2014-09-25,5,2014-09-18, 10000.000000,10660.9642302
PGR,2014-09-25,5,2014-09-18, 10000.000000,10063.2161201
HSY,2014-09-25,5,2014-09-18, 10000.000000,10133.4337674
ADM,2014-09-25,5,2014-09-18, 10000.000000,10312.9952456
GE,2014-09-25,5,2014-09-18, 10000.000000,10258.3170254
CME,2014-09-25,5,2014-09-18, 10000.000000,10474.7474747
SO,2014-09-25,5,2014-09-18, 10000.000000,9988.46065082
LLY,2014-09-25,5,2014-09-18, 10000.000000,10154.010369
MAT,2014-09-25,5,2014-09-18, 10000.000000,10910.2564103
CA,2014-09-25,5,2014-09-18, 10000.000000,10304.3322592
CL,2014-09-25,5,2014-09-18, 10000.000000,9974.03787416
XYL,2014-09-25,5,2014-09-18, 10000.000000,10345.1109285
CTSH,2014-09-25,5,2014-09-18, 10000.000000,10281.3705469
BSX,2014-09-25,5,2014-09-18, 10000.000000,10393.3054393
RSG,2014-09-25,5,2014-09-18, 10000.000000,10033.2565874
BXP,2014-09-25,5,2014-09-18, 10000.000000,10325.5322893
DVA,2014-09-25,5,2014-09-18, 10000.000000,10127.4230717
ANF,2014-09-25,5,2014-09-18, 10000.000000,10820.4168894
SIAL,2014-09-25,5,2014-09-18, 10000.000000,7625.86741473
MO,2014-09-25,5,2014-09-18, 10000.000000,9917.97827533
EMN,2014-09-25,5,2014-09-18, 10000.000000,10293.1160302
MCO,2014-09-25,5,2014-09-18, 10000.000000,10310.6733059
PRU,2014-09-25,5,2014-09-18, 10000.000000,10369.254797
SWY,2014-09-25,5,2014-09-18, 10000.000000,10035.0774627
KSS,2014-09-25,5,2014-09-18, 10000.000000,10185.7887875
MCD,2014-09-25,5,2014-09-18, 10000.000000,9927.78249788
DPS,2014-09-25,5,2014-09-18, 10000.000000,9907.7404222
AES,2014-09-25,5,2014-09-18, 10000.000000,10226.1484099
STJ,2014-09-25,5,2014-09-18, 10000.000000,10374.3665195
VZ,2014-09-25,5,2014-09-18, 10000.000000,10016.1257811
DLTR,2014-09-25,5,2014-09-18, 10000.000000,10282.6791502
UNP,2014-09-25,5,2014-09-18, 10000.000000,10206.1759492
GPC,2014-09-25,5,2014-09-18, 10000.000000,10232.2388743
PHM,2014-09-25,5,2014-09-18, 10000.000000,10582.3627288
PSX,2014-09-25,5,2014-09-18, 10000.000000,10507.7073648
MDLZ,2014-09-25,5,2014-09-18, 10000.000000,10308.0023028
LO,2014-09-25,5,2014-09-18, 10000.000000,9964.84178805
PFG,2014-09-25,5,2014-09-18, 10000.000000,10294.0622055
APH,2014-09-25,5,2014-09-18, 10000.000000,10457.7499752
SYMC,2014-09-25,5,2014-09-18, 10000.000000,10362.4104509
ROP,2014-09-25,5,2014-09-18, 10000.000000,10320.8298983
X,2014-09-25,5,2014-09-18, 10000.000000,11012.6885324
UNM,2014-09-25,5,2014-09-18, 10000.000000,10526.1636311
WMB,2014-09-25,5,2014-09-18, 10000.000000,10220.6946454
RHI,2014-09-25,5,2014-09-18, 10000.000000,10424.3166055
PBI,2014-09-25,5,2014-09-18, 10000.000000,10145.784082
VMC,2014-09-25,5,2014-09-18, 10000.000000,10179.3283339
COP,2014-09-25,5,2014-09-18, 10000.000000,10309.3979631
TWX,2014-09-25,5,2014-09-18, 10000.000000,10269.4094227
ALTR,2014-09-25,5,2014-09-18, 10000.000000,10401.2345679
MON,2014-09-25,5,2014-09-18, 10000.000000,10198.6930413
KMX,2014-09-25,5,2014-09-18, 10000.000000,11262.6262626
KRFT,2014-09-25,5,2014-09-18, 10000.000000,10218.8222736
SNDK,2014-09-25,5,2014-09-18, 10000.000000,10642.3342613
PCL,2014-09-25,5,2014-09-18, 10000.000000,10209.8797031
DISCA,2014-09-25,5,2014-09-18, 10000.000000,10493.5678656
CTXS,2014-09-25,5,2014-09-18, 10000.000000,10359.1790194
BWA,2014-09-25,5,2014-09-18, 10000.000000,10358.6647727
TROW,2014-09-25,5,2014-09-18, 10000.000000,10189.2784553
DIS,2014-09-25,5,2014-09-18, 10000.000000,10257.7495174
MAC,2014-09-25,5,2014-09-18, 10000.000000,10324.6856597
CNP,2014-09-25,5,2014-09-18, 10000.000000,10116.9590643
MCHP,2014-09-25,5,2014-09-18, 10000.000000,10388.5955649
KMI,2014-09-25,5,2014-09-18, 10000.000000,10074.2311771
ECL,2014-09-25,5,2014-09-18, 10000.000000,10163.4382567
ACT,2014-09-25,5,2014-09-18, 10000.000000,9730.09446694
NEM,2014-09-25,5,2014-09-18, 10000.000000,10242.5763279
FAST,2014-09-25,5,2014-09-18, 10000.000000,10286.5393159
MMM,2014-09-25,5,2014-09-18, 10000.000000,10306.0078608
AMAT,2014-09-25,5,2014-09-18, 10000.000000,10506.7410507
ADP,2014-09-25,5,2014-09-18, 10000.000000,10222.1952404
C,2014-09-25,5,2014-09-18, 10000.000000,10327.1747498
CNX,2014-09-25,5,2014-09-18, 10000.000000,10396.9340268
PCLN,2014-09-25,5,2014-09-18, 10000.000000,10284.9582915
SYY,2014-09-25,5,2014-09-18, 10000.000000,10144.153764
FISV,2014-09-25,5,2014-09-18, 10000.000000,10239.0251523
DE,2014-09-25,5,2014-09-18, 10000.000000,10122.6993865
APC,2014-09-25,5,2014-09-18, 10000.000000,10344.1533047
ADSK,2014-09-25,5,2014-09-18, 10000.000000,10238.8388756
DO,2014-09-25,5,2014-09-18, 10000.000000,10570.7952341
SWN,2014-09-25,5,2014-09-18, 10000.000000,10571.0227273
RTN,2014-09-25,5,2014-09-18, 10000.000000,10228.5657251
MAR,2014-09-25,5,2014-09-18, 10000.000000,10273.6812252
ALXN,2014-09-25,5,2014-09-18, 10000.000000,9740.7452068
JWN,2014-09-25,5,2014-09-18, 10000.000000,10125.7126151
LOW,2014-09-25,5,2014-09-18, 10000.000000,10203.504805
MA,2014-09-25,5,2014-09-18, 10000.000000,10412.2055675
MSFT,2014-09-25,5,2014-09-18, 10000.000000,10139.0095569
CAT,2014-09-25,5,2014-09-18, 10000.000000,10485.3783539
RAI,2014-09-25,5,2014-09-18, 10000.000000,9954.99394149
CI,2014-09-25,5,2014-09-18, 10000.000000,10380.5058875
PLL,2014-09-25,5,2014-09-18, 10000.000000,10136.2759286
NEE,2014-09-25,5,2014-09-18, 10000.000000,10154.6059695
JOY,2014-09-25,5,2014-09-18, 10000.000000,10633.8660442
HP,2014-09-25,5,2014-09-18, 10000.000000,10532.4050374
SPG,2014-09-25,5,2014-09-18, 10000.000000,10203.4294143
WM,2014-09-25,5,2014-09-18, 10000.000000,10106.6098081
TE,2014-09-25,5,2014-09-18, 10000.000000,10069.9300699
DNB,2014-09-25,5,2014-09-18, 10000.000000,10164.5734084
VLO,2014-09-25,5,2014-09-18, 10000.000000,10278.4372976
AGN,2014-09-25,5,2014-09-18, 10000.000000,9719.23604758
FDO,2014-09-25,5,2014-09-18, 10000.000000,10127.4787535
HUM,2014-09-25,5,2014-09-18, 10000.000000,10144.7288239
HES,2014-09-25,5,2014-09-18, 10000.000000,10267.9134272
DTV,2014-09-25,5,2014-09-18, 10000.000000,10099.5485589
AVP,2014-09-25,5,2014-09-18, 10000.000000,10279.5031056
BCR,2014-09-25,5,2014-09-18, 10000.000000,10195.7517701
JCP,2014-09-25,5,2014-09-18, 10000.000000,10621.3017751
CCL,2014-09-25,5,2014-09-18, 10000.000000,9913.49480969
GS,2014-09-25,5,2014-09-18, 10000.000000,10206.4207724
FCX,2014-09-25,5,2014-09-18, 10000.000000,10501.9895929
PAYX,2014-09-25,5,2014-09-18, 10000.000000,9839.74358974
CMG,2014-09-25,5,2014-09-18, 10000.000000,10167.2814093
PEG,2014-09-25,5,2014-09-18, 10000.000000,10042.5531915
HSP,2014-09-25,5,2014-09-18, 10000.000000,10284.4512781
LUV,2014-09-25,5,2014-09-18, 10000.000000,10472.6516052
ALL,2014-09-25,5,2014-09-18, 10000.000000,10201.3422819
EMC,2014-09-25,5,2014-09-18, 10000.000000,10315.8625477
MTB,2014-09-25,5,2014-09-18, 10000.000000,10241.662639
NOC,2014-09-25,5,2014-09-18, 10000.000000,10274.6314973
OMC,2014-09-25,5,2014-09-18, 10000.000000,10234.6465817
AEP,2014-09-25,5,2014-09-18, 10000.000000,10124.7840276
TXN,2014-09-25,5,2014-09-18, 10000.000000,10174.4910677
ATI,2014-09-25,5,2014-09-18, 10000.000000,10818.3221822
VIAB,2014-09-25,5,2014-09-18, 10000.000000,10453.4234117
NTRS,2014-09-25,5,2014-09-18, 10000.000000,10330.493537
KEY,2014-09-25,5,2014-09-18, 10000.000000,10536.9127517
VNO,2014-09-25,5,2014-09-18, 10000.000000,10290.6685376
PBCT,2014-09-25,5,2014-09-18, 10000.000000,10274.3484225
COL,2014-09-25,5,2014-09-18, 10000.000000,9956.48835424
DLPH,2014-09-25,5,2014-09-18, 10000.000000,10255.2529183
BAC,2014-09-25,5,2014-09-18, 10000.000000,10112.7596439
CFN,2014-09-25,5,2014-09-18, 10000.000000,10245.6140351
VFC,2014-09-25,5,2014-09-18, 10000.000000,10217.9545801
M,2014-09-25,5,2014-09-18, 10000.000000,10297.5684407
DNR,2014-09-25,5,2014-09-18, 10000.000000,10322.156476
EFX,2014-09-25,5,2014-09-18, 10000.000000,10475.4208754
HAL,2014-09-25,5,2014-09-18, 10000.000000,10419.4156456
CCE,2014-09-25,5,2014-09-18, 10000.000000,10160.0
TER,2014-09-25,5,2014-09-18, 10000.000000,10620.1947719
AMP,2014-09-25,5,2014-09-18, 10000.000000,10376.6064747
HCN,2014-09-25,5,2014-09-18, 10000.000000,10038.3080607
GME,2014-09-25,5,2014-09-18, 10000.000000,10515.9296243
KLAC,2014-09-25,5,2014-09-18, 10000.000000,10167.2324909
AZO,2014-09-25,5,2014-09-18, 10000.000000,10548.7297372
DG,2014-09-25,5,2014-09-18, 10000.000000,10294.1176471
SHW,2014-09-25,5,2014-09-18, 10000.000000,10068.2328159
LEN,2014-09-25,5,2014-09-18, 10000.000000,10491.8864097
FSLR,2014-09-25,5,2014-09-18, 10000.000000,10668.1547619
JEC,2014-09-25,5,2014-09-18, 10000.000000,10708.8045234
DVN,2014-09-25,5,2014-09-18, 10000.000000,10416.3027656
SEE,2014-09-25,5,2014-09-18, 10000.000000,10343.4572807
LM,2014-09-25,5,2014-09-18, 10000.000000,10515.6121611
ZMH,2014-09-25,5,2014-09-18, 10000.000000,10296.2962963
WAG,2014-09-25,5,2014-09-18, 10000.000000,10444.7016036
STX,2014-09-25,5,2014-09-18, 10000.000000,10627.44401
VTR,2014-09-25,5,2014-09-18, 10000.000000,9934.88523523
WU,2014-09-25,5,2014-09-18, 10000.000000,10375.6157635
WYNN,2014-09-25,5,2014-09-18, 10000.000000,10322.5983733
ORLY,2014-09-25,5,2014-09-18, 10000.000000,10375.0752156
MMC,2014-09-25,5,2014-09-18, 10000.000000,10308.2851638
HCBK,2014-09-25,5,2014-09-18, 10000.000000,10335.3658537
CHRW,2014-09-25,5,2014-09-18, 10000.000000,10407.2605247
JNPR,2014-09-25,5,2014-09-18, 10000.000000,10284.2960289
PKI,2014-09-25,5,2014-09-18, 10000.000000,10193.0590669
